,AREA,PERIMETER,ELEVATION
33724,187337.98,542438.62,12.05
33725,187337.98,542348.62,12.4
33726,187337.98,542258.62,12.56
33727,187337.98,542168.62,12.57
33728,187337.98,542078.62,13.12
33729,187427.98,545948.62,13.66
33730,187427.98,545858.62,14.95
33731,187427.98,545768.62,16.32
33732,187427.98,545678.62,18.5
33733,187427.98,545588.62,21.46
33734,187427.98,545498.62,21.06
33735,187427.98,545408.62,17.89
33736,187427.98,545318.62,15.92
33737,187427.98,545228.62,13.8
33738,187427.98,545138.62,12.72
33739,187427.98,545048.62,16.58
33740,187427.98,544958.62,19.23
33741,187427.98,544868.62,15.2
33742,187427.98,544778.62,14.04
33743,187427.98,544688.62,11.71
33744,187427.98,544598.62,10.6
33745,187427.98,544508.62,10.67
33746,187427.98,544418.62,11.01
33747,187427.98,544328.62,12.6
33748,187427.98,544238.62,15.56
33749,187427.98,544148.62,15.74
33750,187427.98,544058.62,12.92
33751,187427.98,543968.62,10.32
33752,187427.98,543878.62,10.41
33753,187427.98,543788.62,10.71
33754,187427.98,543698.62,11.68
33755,187427.98,543608.62,11.99
33756,187427.98,543518.62,11.83
33757,187427.98,543428.62,11.61
33758,187427.98,543338.62,11.6
33759,187427.98,543248.62,11.66
33760,187427.98,543158.62,11.24
33761,187427.98,543068.62,9.77
33762,187427.98,542978.62,9.44
33763,187427.98,542888.62,10.68
33764,187427.98,542798.62,11.48
33765,187427.98,542708.62,11.87
33766,187427.98,542618.62,12.17
33767,187427.98,542528.62,12.45
33768,187427.98,542438.62,12.72
33769,187427.98,542348.62,12.91
33770,187427.98,542258.62,12.96
33771,187427.98,542168.62,13.13
33772,187517.98,545948.62,12.0
33773,187517.98,545858.62,13.55
33774,187517.98,545768.62,14.86
33775,187517.98,545678.62,16.22
33776,187517.98,545588.62,17.93
33777,187517.98,545498.62,17.06
33778,187517.98,545408.62,15.66
33779,187517.98,545318.62,14.36
33780,187517.98,545228.62,12.7
33781,187517.98,545138.62,12.64
33782,187517.98,545048.62,15.48
33783,187517.98,544958.62,17.58
33784,187517.98,544868.62,14.08
33785,187517.98,544778.62,12.43
33786,187517.98,544688.62,11.0
33787,187517.98,544598.62,10.22
33788,187517.98,544508.62,10.2
33789,187517.98,544418.62,10.54
33790,187517.98,544328.62,11.12
33791,187517.98,544238.62,13.22
33792,187517.98,544148.62,14.24
33793,187517.98,544058.62,11.31
33794,187517.98,543968.62,10.45
33795,187517.98,543878.62,10.4
33796,187517.98,543788.62,10.65
33797,187517.98,543698.62,11.46
33798,187517.98,543608.62,11.93
33799,187517.98,543518.62,11.95
33800,187517.98,543428.62,12.11
33801,187517.98,543338.62,11.64
33802,187517.98,543248.62,11.12
33803,187517.98,543158.62,10.16
33804,187517.98,543068.62,9.54
33805,187517.98,542978.62,11.6
33806,187517.98,542888.62,12.23
33807,187517.98,542798.62,13.65
33808,187517.98,542708.62,14.86
33809,187517.98,542618.62,15.1
33810,187517.98,542528.62,15.31
33811,187517.98,542438.62,15.53
33812,187517.98,542348.62,14.56
33813,187517.98,542258.62,13.94
33814,187607.98,545948.62,11.21
33815,187607.98,545858.62,11.7
33816,187607.98,545768.62,13.16
33817,187607.98,545678.62,15.25
33818,187607.98,545588.62,15.91
33819,187607.98,545498.62,14.35
33820,187607.98,545408.62,14.28
33821,187607.98,545318.62,13.55
33822,187607.98,545228.62,12.42
33823,187607.98,545138.62,12.46
33824,187607.98,545048.62,14.62
33825,187607.98,544958.62,17.44
33826,187607.98,544868.62,15.63
33827,187607.98,544778.62,14.01
33828,187607.98,544688.62,12.28
33829,187607.98,544598.62,10.19
33830,187607.98,544508.62,9.9
33831,187607.98,544418.62,10.37
33832,187607.98,544328.62,10.83
33833,187607.98,544238.62,12.33
33834,187607.98,544148.62,13.96
33835,187607.98,544058.62,13.3
33836,187607.98,543968.62,11.26
33837,187607.98,543878.62,10.38
33838,187607.98,543788.62,10.64
33839,187607.98,543698.62,10.82
33840,187607.98,543608.62,11.6
33841,187607.98,543518.62,11.81
33842,187607.98,543428.62,11.33
33843,187607.98,543338.62,10.4
33844,187607.98,543248.62,10.75
33845,187607.98,543158.62,13.66
33846,187607.98,543068.62,14.98
33847,187607.98,542978.62,14.69
33848,187607.98,542888.62,17.72
33849,187607.98,542798.62,23.24
33850,187607.98,542708.62,27.71
33851,187607.98,542618.62,29.15
33852,187607.98,542528.62,27.99
33853,187607.98,542438.62,24.23
33854,187607.98,542348.62,19.2
33855,187697.98,545858.62,11.19
33856,187697.98,545768.62,12.11
33857,187697.98,545678.62,14.67
33858,187697.98,545588.62,15.85
33859,187697.98,545498.62,13.54
33860,187697.98,545408.62,13.06
33861,187697.98,545318.62,12.71
33862,187697.98,545228.62,12.4
33863,187697.98,545138.62,12.85
33864,187697.98,545048.62,14.56
33865,187697.98,544958.62,17.69
33866,187697.98,544868.62,17.11
33867,187697.98,544778.62,14.36
33868,187697.98,544688.62,12.09
33869,187697.98,544598.62,10.61
33870,187697.98,544508.62,9.83
33871,187697.98,544418.62,10.9
33872,187697.98,544328.62,10.75
33873,187697.98,544238.62,12.26
33874,187697.98,544148.62,14.84
33875,187697.98,544058.62,15.28
33876,187697.98,543968.62,12.62
33877,187697.98,543878.62,11.02
33878,187697.98,543788.62,11.2
33879,187697.98,543698.62,10.46
33880,187697.98,543608.62,10.81
33881,187697.98,543518.62,11.55
33882,187697.98,543428.62,9.72
33883,187697.98,543338.62,11.72
33884,187697.98,543248.62,20.46
33885,187697.98,543158.62,26.05
33886,187697.98,543068.62,22.35
33887,187697.98,542978.62,20.74
33888,187697.98,542888.62,25.15
33889,187697.98,542798.62,34.64
33890,187697.98,542708.62,44.14
33891,187697.98,542618.62,48.54
33892,187697.98,542528.62,45.69
33893,187787.98,545858.62,10.89
33894,187787.98,545768.62,12.12
33895,187787.98,545678.62,16.68
33896,187787.98,545588.62,18.58
33897,187787.98,545498.62,15.15
33898,187787.98,545408.62,13.74
33899,187787.98,545318.62,11.77
33900,187787.98,545228.62,13.16
33901,187787.98,545138.62,15.76
33902,187787.98,545048.62,16.74
33903,187787.98,544958.62,18.67
33904,187787.98,544868.62,18.02
33905,187787.98,544778.62,14.63
33906,187787.98,544688.62,12.41
33907,187787.98,544598.62,11.67
33908,187787.98,544508.62,11.03
33909,187787.98,544418.62,11.11
33910,187787.98,544328.62,11.22
33911,187787.98,544238.62,12.07
33912,187787.98,544148.62,13.94
33913,187787.98,544058.62,14.49
33914,187787.98,543968.62,14.0
33915,187787.98,543878.62,12.27
33916,187787.98,543788.62,11.04
33917,187787.98,543698.62,10.84
33918,187787.98,543608.62,10.67
33919,187787.98,543518.62,10.74
33920,187787.98,543428.62,12.46
33921,187787.98,543338.62,22.84
33922,187787.98,543248.62,31.35
33923,187787.98,543158.62,33.45
33924,187787.98,543068.62,28.31
33925,187787.98,542978.62,25.71
33926,187787.98,542888.62,30.05
33927,187787.98,542798.62,39.06
33928,187787.98,542708.62,48.87
33929,187787.98,542618.62,50.62
33930,187877.98,545768.62,13.14
33931,187877.98,545678.62,18.52
33932,187877.98,545588.62,19.37
33933,187877.98,545498.62,19.11
33934,187877.98,545408.62,16.55
33935,187877.98,545318.62,13.01
33936,187877.98,545228.62,15.89
33937,187877.98,545138.62,20.71
33938,187877.98,545048.62,23.35
33939,187877.98,544958.62,22.31
33940,187877.98,544868.62,17.93
33941,187877.98,544778.62,14.42
33942,187877.98,544688.62,12.4
33943,187877.98,544598.62,11.4
33944,187877.98,544508.62,11.1
33945,187877.98,544418.62,11.46
33946,187877.98,544328.62,11.61
33947,187877.98,544238.62,12.44
33948,187877.98,544148.62,13.83
33949,187877.98,544058.62,14.43
33950,187877.98,543968.62,14.38
33951,187877.98,543878.62,12.83
33952,187877.98,543788.62,10.96
33953,187877.98,543698.62,9.94
33954,187877.98,543608.62,9.05
33955,187877.98,543518.62,12.43
33956,187877.98,543428.62,17.36
33957,187877.98,543338.62,25.01
33958,187877.98,543248.62,29.85
33959,187877.98,543158.62,30.12
33960,187877.98,543068.62,25.57
33961,187877.98,542978.62,23.14
33962,187877.98,542888.62,26.97
33963,187877.98,542798.62,35.59
33964,187877.98,542708.62,39.94
33965,187967.98,545768.62,9.16
33966,187967.98,545678.62,11.44
33967,187967.98,545588.62,14.26
33968,187967.98,545498.62,13.03
33969,187967.98,545408.62,14.27
33970,187967.98,545318.62,18.14
33971,187967.98,545228.62,20.4
33972,187967.98,545138.62,21.26
33973,187967.98,545048.62,27.08
33974,187967.98,544958.62,28.17
33975,187967.98,544868.62,19.4
33976,187967.98,544778.62,15.63
33977,187967.98,544688.62,12.74
33978,187967.98,544598.62,11.16
33979,187967.98,544508.62,10.84
33980,187967.98,544418.62,11.86
33981,187967.98,544328.62,12.74
33982,187967.98,544238.62,13.78
33983,187967.98,544148.62,14.6
33984,187967.98,544058.62,14.37
33985,187967.98,543968.62,14.16
33986,187967.98,543878.62,12.83
33987,187967.98,543788.62,9.87
33988,187967.98,543698.62,8.22
33989,187967.98,543608.62,7.68
33990,187967.98,543518.62,11.64
33991,187967.98,543428.62,18.59
33992,187967.98,543338.62,20.33
33993,187967.98,543248.62,18.15
33994,187967.98,543158.62,17.41
33995,187967.98,543068.62,17.42
33996,187967.98,542978.62,15.28
33997,187967.98,542888.62,15.44
33998,187967.98,542798.62,28.95
33999,188057.98,545768.62,9.17
34000,188057.98,545678.62,11.07
34001,188057.98,545588.62,13.53
34002,188057.98,545498.62,14.56
34003,188057.98,545408.62,19.1
34004,188057.98,545318.62,23.07
34005,188057.98,545228.62,27.07
34006,188057.98,545138.62,27.48
34007,188057.98,545048.62,27.61
34008,188057.98,544958.62,31.25
34009,188057.98,544868.62,25.47
34010,188057.98,544778.62,19.73
34011,188057.98,544688.62,15.44
34012,188057.98,544598.62,12.36
34013,188057.98,544508.62,11.27
34014,188057.98,544418.62,12.12
34015,188057.98,544328.62,13.15
34016,188057.98,544238.62,13.78
34017,188057.98,544148.62,14.47
34018,188057.98,544058.62,13.54
34019,188057.98,543968.62,13.12
34020,188057.98,543878.62,12.46
34021,188057.98,543788.62,9.07
34022,188057.98,543698.62,6.81
34023,188057.98,543608.62,7.61
34024,188057.98,543518.62,12.8
34025,188057.98,543428.62,19.18
34026,188057.98,543338.62,16.75
34027,188057.98,543248.62,13.45
34028,188057.98,543158.62,12.66
34029,188057.98,543068.62,13.77
34030,188057.98,542978.62,13.08
34031,188057.98,542888.62,13.22
34032,188147.98,545678.62,10.15
34033,188147.98,545588.62,12.17
34034,188147.98,545498.62,16.56
34035,188147.98,545408.62,22.15
34036,188147.98,545318.62,26.5
34037,188147.98,545228.62,37.58
34038,188147.98,545138.62,39.94
34039,188147.98,545048.62,30.26
34040,188147.98,544958.62,36.41
34041,188147.98,544868.62,39.59
34042,188147.98,544778.62,30.63
34043,188147.98,544688.62,21.93
34044,188147.98,544598.62,15.63
34045,188147.98,544508.62,12.82
34046,188147.98,544418.62,13.47
34047,188147.98,544328.62,13.8
34048,188147.98,544238.62,14.3
34049,188147.98,544148.62,15.02
34050,188147.98,544058.62,13.33
34051,188147.98,543968.62,12.7
34052,188147.98,543878.62,9.45
34053,188147.98,543788.62,6.74
34054,188147.98,543698.62,7.94
34055,188147.98,543608.62,11.53
34056,188147.98,543518.62,16.65
34057,188147.98,543428.62,16.31
34058,188147.98,543338.62,14.19
34059,188147.98,543248.62,12.33
34060,188147.98,543158.62,11.78
34061,188147.98,543068.62,11.59
34062,188147.98,542978.62,11.82
34063,188237.98,545678.62,11.14
34064,188237.98,545588.62,12.85
34065,188237.98,545498.62,16.91
34066,188237.98,545408.62,25.43
34067,188237.98,545318.62,38.77
34068,188237.98,545228.62,51.99
34069,188237.98,545138.62,44.36
34070,188237.98,545048.62,24.75
34071,188237.98,544958.62,34.27
34072,188237.98,544868.62,54.6
34073,188237.98,544778.62,42.0
34074,188237.98,544688.62,27.26
34075,188237.98,544598.62,20.95
34076,188237.98,544508.62,15.85
34077,188237.98,544418.62,14.99
34078,188237.98,544328.62,15.79
34079,188237.98,544238.62,15.43
34080,188237.98,544148.62,16.2
34081,188237.98,544058.62,12.55
34082,188237.98,543968.62,10.73
34083,188237.98,543878.62,7.72
34084,188237.98,543788.62,8.25
34085,188237.98,543698.62,10.21
34086,188237.98,543608.62,14.91
34087,188237.98,543518.62,15.44
34088,188237.98,543428.62,13.42
34089,188237.98,543338.62,11.85
34090,188237.98,543248.62,11.16
34091,188237.98,543158.62,11.18
34092,188327.98,545588.62,16.77
34093,188327.98,545498.62,21.0
34094,188327.98,545408.62,36.5
34095,188327.98,545318.62,58.84
34096,188327.98,545228.62,62.76
34097,188327.98,545138.62,46.49
34098,188327.98,545048.62,23.45
34099,188327.98,544958.62,19.17
34100,188327.98,544868.62,34.31
34101,188327.98,544778.62,35.27
34102,188327.98,544688.62,21.77
34103,188327.98,544598.62,19.6
34104,188327.98,544508.62,19.22
34105,188327.98,544418.62,12.92
34106,188327.98,544328.62,11.25
34107,188327.98,544238.62,10.63
34108,188327.98,544148.62,9.93
34109,188327.98,544058.62,9.24
34110,188327.98,543968.62,9.9
34111,188327.98,543878.62,13.68
34112,188327.98,543788.62,14.47
34113,188327.98,543698.62,14.57
34114,188327.98,543608.62,13.54
34115,188327.98,543518.62,11.91
34116,188327.98,543428.62,11.22
34117,188327.98,543338.62,11.25
34118,188327.98,543248.62,11.13
34119,188327.98,543158.62,10.92
34120,188327.98,543068.62,11.05
34121,188327.98,542978.62,11.47
34122,188417.98,545588.62,25.37
34123,188417.98,545498.62,29.46
34124,188417.98,545408.62,42.35
34125,188417.98,545318.62,56.33
34126,188417.98,545228.62,58.21
34127,188417.98,545138.62,39.75
34128,188417.98,545048.62,18.72
34129,188417.98,544958.62,12.68
34130,188417.98,544868.62,21.68
34131,188417.98,544778.62,26.55
34132,188417.98,544688.62,15.62
34133,188417.98,544598.62,11.75
34134,188417.98,544508.62,10.79
34135,188417.98,544418.62,10.1
34136,188417.98,544328.62,7.47
34137,188417.98,544238.62,6.99
34138,188417.98,544148.62,6.84
34139,188417.98,544058.62,6.94
34140,188417.98,543968.62,6.76
34141,188417.98,543878.62,8.64
34142,188417.98,543788.62,11.55
34143,188417.98,543698.62,13.13
34144,188417.98,543608.62,12.02
34145,188417.98,543518.62,10.54
34146,188417.98,543428.62,11.22
34147,188417.98,543338.62,11.19
34148,188417.98,543248.62,10.95
34149,188417.98,543158.62,10.7
34150,188417.98,543068.62,10.76
34151,188417.98,542978.62,11.29
34152,188417.98,542888.62,11.47
34153,188417.98,542798.62,11.54
34154,188507.98,545498.62,38.39
34155,188507.98,545408.62,39.87
34156,188507.98,545318.62,31.52
34157,188507.98,545228.62,28.53
34158,188507.98,545138.62,21.17
34159,188507.98,545048.62,12.55
34160,188507.98,544958.62,11.74
34161,188507.98,544868.62,11.27
34162,188507.98,544778.62,10.84
34163,188507.98,544688.62,9.08
34164,188507.98,544598.62,6.75
34165,188507.98,544508.62,6.01
34166,188507.98,544418.62,5.27
34167,188507.98,544328.62,5.51
34168,188507.98,544238.62,6.5
34169,188507.98,544148.62,7.06
34170,188507.98,544058.62,6.05
34171,188507.98,543968.62,5.73
34172,188507.98,543878.62,5.76
34173,188507.98,543788.62,6.68
34174,188507.98,543698.62,7.58
34175,188507.98,543608.62,7.48
34176,188507.98,543518.62,8.63
34177,188507.98,543428.62,10.73
34178,188507.98,543338.62,10.2
34179,188507.98,543248.62,9.81
34180,188507.98,543158.62,10.11
34181,188507.98,543068.62,10.96
34182,188507.98,542978.62,11.78
34183,188507.98,542888.62,11.75
34184,188507.98,542798.62,11.79
34185,188507.98,542708.62,11.74
34186,188507.98,542618.62,12.11
34187,188597.98,545768.62,8.98
34188,188597.98,545678.62,15.96
34189,188597.98,545588.62,25.38
34190,188597.98,545498.62,20.22
34191,188597.98,545408.62,13.74
34192,188597.98,545318.62,12.62
34193,188597.98,545228.62,11.99
34194,188597.98,545138.62,11.54
34195,188597.98,545048.62,11.87
34196,188597.98,544958.62,10.11
34197,188597.98,544868.62,7.19
34198,188597.98,544778.62,6.79
34199,188597.98,544688.62,6.02
34200,188597.98,544598.62,6.52
34201,188597.98,544508.62,7.85
34202,188597.98,544418.62,8.64
34203,188597.98,544328.62,9.31
34204,188597.98,544238.62,11.33
34205,188597.98,544148.62,12.61
34206,188597.98,544058.62,10.42
34207,188597.98,543968.62,9.28
34208,188597.98,543878.62,8.41
34209,188597.98,543788.62,8.03
34210,188597.98,543698.62,7.15
34211,188597.98,543608.62,6.13
34212,188597.98,543518.62,5.84
34213,188597.98,543428.62,5.9
34214,188597.98,543338.62,6.49
34215,188597.98,543248.62,7.86
34216,188597.98,543158.62,9.25
34217,188597.98,543068.62,11.37
34218,188597.98,542978.62,12.61
34219,188597.98,542888.62,11.85
34220,188597.98,542798.62,11.73
34221,188597.98,542708.62,10.36
34222,188597.98,542618.62,10.67
34223,188597.98,542528.62,11.38
34224,188687.98,546038.62,9.66
34225,188687.98,545948.62,9.71
34226,188687.98,545858.62,7.16
34227,188687.98,545768.62,5.15
34228,188687.98,545678.62,9.03
34229,188687.98,545588.62,11.33
34230,188687.98,545498.62,6.58
34231,188687.98,545408.62,5.28
34232,188687.98,545318.62,5.57
34233,188687.98,545228.62,4.99
34234,188687.98,545138.62,5.79
34235,188687.98,545048.62,7.96
34236,188687.98,544958.62,8.99
34237,188687.98,544868.62,9.78
34238,188687.98,544778.62,11.96
34239,188687.98,544688.62,11.26
34240,188687.98,544598.62,9.98
34241,188687.98,544508.62,9.3
34242,188687.98,544418.62,9.96
34243,188687.98,544328.62,12.14
34244,188687.98,544238.62,12.03
34245,188687.98,544148.62,9.22
34246,188687.98,544058.62,9.64
34247,188687.98,543968.62,9.74
34248,188687.98,543878.62,9.66
34249,188687.98,543788.62,9.4
34250,188687.98,543698.62,9.42
34251,188687.98,543608.62,9.3
34252,188687.98,543518.62,8.92
34253,188687.98,543428.62,8.06
34254,188687.98,543338.62,8.36
34255,188687.98,543248.62,9.34
34256,188687.98,543158.62,10.41
34257,188687.98,543068.62,11.51
34258,188687.98,542978.62,10.79
34259,188687.98,542888.62,9.31
34260,188687.98,542798.62,8.29
34261,188687.98,542708.62,6.84
34262,188687.98,542618.62,7.07
34263,188687.98,542528.62,8.78
34264,188777.98,546308.62,9.47
34265,188777.98,546218.62,9.48
34266,188777.98,546128.62,9.27
34267,188777.98,546038.62,9.85
34268,188777.98,545948.62,10.6
34269,188777.98,545858.62,8.94
34270,188777.98,545768.62,7.93
34271,188777.98,545678.62,9.08
34272,188777.98,545588.62,6.16
34273,188777.98,545498.62,5.03
